;;;;Fields;CSV;RR1;QRR1;DRR1;QDRR1;FF;QFF;DD;QDD;FXY;QFXY;DXY;QDXY;HXY;QHXY; FXI;QFXI;DXI;QDXI;HXI;QHXI;FF2;QFF2;DD2;QDD2;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HFXI3S;QHFXI3S; T;QT;TD;QTD;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;DureeGelSousAbri;QDG;T10;QT10;T20;QT20;T50;QT50;T100;QT100;TNSOL;QTNSOL;TN50;QTN50;TCHAUSSEE;QTCHAUSSEE; DHUMEC;QDHUMEC;U;QU;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;Duree_Humi_40%;QDHUMI40;Duree_Humi_80%;QDHUMI80;Tension_Vapeur;QTSV;PMER;QPMER;PSTAT;QPSTAT;PMERMIN;QPERMIN;g potentiel ?;QGEOP;Nebulosité;QN;NBAS;QNBAS;CL;QCL;CM;QCM;CH;QCH;N1;QN1;C1;QC1;B1;QB1;N2;QN2;C2;QC2;B2;QCB2;N3;QN3;C3;QC3;B3;QB3;N4;QN4;C4;QC4;B4;QB4;VV;QVV;DVV200;QDVV200;WW;QWW;W1;QW1;W2;QW2; SOL;QSOL;SOLNG;QSOLNG;TMER;QTMER;VVMER;QVVMER;ETATMER;QETATMER;DIRHOULE;QDIRHOULE;HVAGUE;QHVAGUE;PVAGUE;QPVAGUE;HNEIGEF;QHNEIGEF;NEIGETOT;QNEIGETOT;TSNEIGE;QTSNEIGE; TUBENEIGE;QTUBENEIGE;HNEIGEFI3;QHNEIGEFI3;HNEIGEFI1;QHNEIGEFI1;ESNEIGE;QESNEIGE;CHARGENEIGE;QCHARGENEIGE;Rayonnement;QGLO;GLO2;QGLO2;DIR;QDIR;DIR2;QDIR2;DIF;QDIF;DIF2;QDIF2; UV;QUV;UV2;QUV2;UV_INDICE;QUV_INDICE;INFRAR;QINFRAR;INFRAR2;QINFRAR2;INS;QINS;INS2;QINS2;TLAGON;QTLAGON;TVEGETAUX;QTVEGETAUX;ECOULEMENT;QECOULEMENT 
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;2023020107;0.0;1;0;9;1.5;1;140;1;2.8;1;180;1;629;9;3.7;1;170;1;630;9;;;;;;;;;;;3.6;1;;;630;9;25.3;1;22.2;1;22.4;1;607;9;25.3;1;700;9;0;9;;;27.4;9;26.4;9;25.7;9;;;;;;;;;83;1;83;1;700;9;97;1;609;9;0;9;60;9;26.7;1;1012.4;1;1010.9;1;1011.7;1;;;;;0;9;;;;;;;;;;;7800;9;;;;;;;;;;;;;;;;;;;47108;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;9;22;9;;;;;;;;;;;;;;;;;;;0;9;0;9;;;;;;
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;2023020108;0.0;1;0;9;3.5;1;150;1;4.0;1;160;1;749;9;8.8;1;130;1;800;9;;;;;;;;;;;8.1;1;;;800;9;27.7;1;22.6;1;25.3;1;701;9;27.7;1;800;9;0;9;;;27.4;9;26.5;9;25.8;9;;;;;;;;;74;1;74;1;800;9;85;1;705;9;0;9;27;9;27.4;1;1012.9;1;1011.4;1;1012.4;1;;;8;9;8;9;;;;;;;2;9;;;1140;9;8;9;;;1440;9;;;;;;;;;;;;;58305;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58;9;108;9;;;;;;;;;;;;;;;;;;;14;9;32;9;;;;;;
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;2023020109;0.0;1;0;9;5.9;1;110;1;5.9;1;110;1;859;9;8.6;1;110;1;857;9;;;;;;;;;;;8.2;1;;;810;9;27.7;1;22.6;1;27.7;1;812;9;28.0;1;804;9;0;9;;;27.4;9;26.4;9;25.8;9;;;;;;;;;74;1;73;1;802;9;78;1;823;9;0;9;0;9;27.4;1;1013.0;1;1011.5;1;1012.7;1;;;8;9;8;9;;;;;;;8;9;;;1320;9;;;;;;;;;;;;;;;;;;;46422;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;9;101;9;;;;;;;;;;;;;;;;;;;18;9;6;9;;;;;;
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;2023020110;0.0;1;0;9;4.9;1;80;1;7.2;1;110;1;921;9;11.0;1;120;1;920;9;;;;;;;;;;;10.2;1;;;920;9;27.7;1;23.7;1;27.4;1;914;9;28.2;1;928;9;0;9;;;27.3;9;26.5;9;25.8;9;;;;;;;;;79;1;74;1;901;9;85;1;951;9;0;9;23;9;29.3;1;1013.0;1;1011.5;1;1013.0;1;;;8;9;7;9;;;;;;;3;9;;;750;9;3;9;;;900;9;7;9;;;1200;9;;;;;;;19870;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;9;129;9;;;;;;;;;;;;;;;;;;;7;9;7;9;;;;;;
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;2023020111;0.0;1;0;9;7.4;1;120;1;7.4;1;120;1;1059;9;12.3;1;120;1;1059;9;;;;;;;;;;;11.3;1;;;1059;9;29.4;1;23.6;1;27.6;1;1013;9;29.6;1;1047;9;0;9;;;27.3;9;26.5;9;25.8;9;;;;;;;;;71;1;69;1;1049;9;82;1;1017;9;0;9;10;9;29.0;1;1012.4;1;1010.9;1;1012.4;1;;;;;4;9;;;;;;;1;9;;;810;9;3;9;;;1140;9;5;9;;;1920;9;;;;;;;19733;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;229;9;286;9;;;;;;;;;;;;;;;;;;;29;9;35;9;;;;;;
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;2023020112;0.0;1;0;9;8.1;1;120;1;8.9;1;120;1;1146;9;12.9;1;110;1;1138;9;;;;;;;;;;;12.0;1;;;1138;9;28.7;1;22.9;1;28.7;1;1151;9;29.9;1;1109;9;0;9;;;27.3;9;26.5;9;25.8;9;;;;;;;;;71;1;70;1;1126;9;74;1;1143;9;0;9;0;9;27.9;1;1012.1;1;1010.6;1;1012.1;1;;;8;9;7;9;;;;;;;1;9;;;750;9;7;9;;;1440;9;8;9;;;1680;9;;;;;;;60000;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;211;9;182;9;;;;;;;;;;;;;;;;;;;13;9;5;9;;;;;;
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;2023020113;0.0;1;0;9;8.2;1;120;1;9.0;1;120;1;1231;9;14.3;1;110;1;1222;9;;;;;;;;;;;12.9;1;;;1222;9;28.9;1;22.4;1;28.6;1;1202;9;29.1;1;1254;9;0;9;;;27.3;9;26.5;9;25.8;9;;;;;;;;;68;1;68;1;1257;9;73;1;1212;9;0;9;0;9;27.0;1;1011.8;1;1010.3;1;1011.8;1;;;8;9;8;9;;;;;;;1;9;;;810;9;8;9;;;1500;9;;;;;;;;;;;;;19634;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;210;9;182;9;;;;;;;;;;;;;;;;;;;10;9;6;9;;;;;;
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;2023020114;0.0;1;0;9;7.8;1;130;1;9.1;1;120;1;1331;9;13.2;1;120;1;1328;9;;;;;;;;;;;12.1;1;;;1310;9;28.9;1;22.4;1;28.3;1;1323;9;29.0;1;1357;9;0;9;;;27.2;9;26.5;9;25.8;9;;;;;;;;;68;1;66;1;1359;9;70;1;1312;9;0;9;0;9;27.0;1;1011.8;1;1010.3;1;1011.7;1;;;8;9;8;9;;;;;;;8;9;;;1440;9;;;;;;;;;;;;;;;;;;;60000;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;162;9;127;9;;;;;;;;;;;;;;;;;;;3;9;3;9;;;;;;
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;2023020115;0.0;1;0;9;5.0;1;120;1;8.4;1;120;1;1411;9;11.9;1;120;1;1415;9;;;;;;;;;;;11.1;1;;;1415;9;28.1;1;22.6;1;28.0;1;1429;9;29.0;1;1402;9;0;9;;;27.3;9;26.5;9;25.8;9;;;;;;;;;72;1;68;1;1422;9;72;1;1438;9;0;9;0;9;27.3;1;1011.6;1;1010.1;1;1011.6;1;;;8;9;8;9;;;;;;;8;9;;;1260;9;;;;;;;;;;;;;;;;;;;51008;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73;9;70;9;;;;;;;;;;;;;;;;;;;0;9;0;9;;;;;;
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;2023020116;0.0;1;0;9;5.6;1;120;1;6.9;1;120;1;1534;9;10.1;1;110;1;1528;9;;;;;;;;;;;9.5;1;;;1512;9;28.0;1;22.0;1;27.9;1;1510;9;28.1;1;1501;9;0;9;;;27.3;9;26.5;9;25.8;9;;;;;;;;;70;1;68;1;1543;9;72;1;1501;9;0;9;0;9;26.4;1;1011.3;1;1009.8;1;1011.3;1;;;8;9;8;9;;;;;;;8;9;;;1350;9;;;;;;;;;;;;;;;;;;;41110;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73;9;63;9;;;;;;;;;;;;;;;;;;;0;9;0;9;;;;;;
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;2023020117;0.0;1;0;9;5.7;1;120;1;6.4;1;130;1;1651;9;10.4;1;130;1;1603;9;;;;;;;;;;;9.5;1;;;1610;9;27.8;1;22.5;1;27.6;1;1644;9;28.0;1;1601;9;0;9;;;27.3;9;26.5;9;25.8;9;;;;;;;;;73;1;68;1;1605;9;73;1;1631;9;0;9;0;9;27.2;1;1011.2;1;1009.7;1;1011.1;1;;;8;9;7;9;;;;;;;7;9;;;1320;9;8;9;;;1560;9;;;;;;;;;;;;;40588;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55;9;56;9;;;;;;;;;;;;;;;;;;;0;9;1;9;;;;;;
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;2023020118;0.0;1;0;9;5.7;1;120;1;7.0;1;110;1;1709;9;10.7;1;100;1;1704;9;;;;;;;;;;;9.4;1;;;1710;9;27.4;1;22.1;1;27.4;1;1736;9;27.8;1;1701;9;0;9;;;27.3;9;26.5;9;25.9;9;;;;;;;;;73;1;72;1;1705;9;74;1;1703;9;0;9;0;9;26.6;1;1011.5;1;1010.0;1;1011.1;1;;;;;2;9;;;;;;;1;9;;;90;9;3;9;;;1560;9;;;;;;;;;;;;;49044;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47;9;25;9;;;;;;;;;;;;;;;;;;;3;9;2;9;;;;;;
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;2023020119;0.0;1;0;9;4.0;1;120;1;6.3;1;120;1;1805;9;9.4;1;110;1;1802;9;;;;;;;;;;;8.7;1;;;1810;9;26.2;1;22.3;1;26.2;1;1900;9;27.4;1;1801;9;0;9;;;27.4;9;26.6;9;25.9;9;;;;;;;;;79;1;73;1;1801;9;79;1;1858;9;0;9;0;9;26.8;1;1012.3;1;1010.8;1;1011.5;1;;;8;9;8;9;;;;;;;8;9;;;1110;9;;;;;;;;;;;;;;;;;;;41155;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;9;0;9;;;;;;;;;;;;;;;;;;;0;9;0;9;;;;;;
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;2023020120;0.0;1;0;9;1.9;1;110;1;4.3;1;110;1;1910;9;6.5;1;110;1;1910;9;;;;;;;;;;;6.0;1;;;1910;9;25.0;1;22.3;1;25.0;1;1958;9;26.2;1;1901;9;0;9;;;27.4;9;26.6;9;25.9;9;;;;;;;;;85;1;79;1;1901;9;85;1;1954;9;0;9;41;9;26.9;1;1013.0;1;1011.5;1;1012.3;1;;;;;1;9;;;;;;;1;9;;;1170;9;;;;;;;;;;;;;;;;;;;24659;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;0;9;0;9;;;;;;
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;2023020121;0.0;1;0;9;1.7;1;140;1;2.6;1;120;1;2008;9;3.9;1;110;1;2003;9;;;;;;;;;;;3.7;1;;;2010;9;24.4;1;23.2;1;24.3;1;2040;9;25.0;1;2001;9;0;9;;;27.4;9;26.6;9;25.9;9;;;;;;;;;93;1;85;1;2001;9;93;1;2057;9;0;9;60;9;28.4;1;1013.3;1;1011.8;1;1013.0;1;;;6;9;6;9;;;;;;;6;9;;;1410;9;;;;;;;;;;;;;;;;;;;32722;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;0;9;0;9;;;;;;
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;2023020122;0.0;1;0;9;2.4;1;120;1;2.6;1;100;1;2139;9;3.5;1;100;1;2140;9;;;;;;;;;;;3.3;1;;;2140;9;24.3;1;22.4;1;24.3;1;2149;9;25.0;1;2123;9;0;9;;;27.4;9;26.6;9;25.9;9;;;;;;;;;89;1;86;1;2121;9;93;1;2101;9;0;9;60;9;27.0;1;1013.2;1;1011.7;1;1013.2;1;;;;;1;9;;;;;;;1;9;;;1470;9;;;;;;;;;;;;;;;;;;;32496;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;0;9;0;9;;;;;;
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;2023020123;0.0;1;0;9;2.0;1;190;1;2.6;1;110;1;2217;9;3.5;1;100;1;2210;9;;;;;;;;;;;3.4;1;;;2210;9;23.5;1;22.5;1;23.5;1;2251;9;24.4;1;2210;9;0;9;;;27.4;9;26.6;9;25.9;9;;;;;;;;;94;1;88;1;2214;9;94;1;2247;9;0;9;60;9;27.2;1;1013.0;1;1011.5;1;1013.0;1;;;;;0;9;;;;;;;;;;;7800;9;;;;;;;;;;;;;;;;;;;43470;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;0;9;0;9;;;;;;
